"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Cyprus","CYP","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Czechia","CZE","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.119581059074","60.5305862748857","67.5334708890508","62.7849410721543","59.2621150985436","55.9887342983765","54.9644837966281","60.2407717631371","62.019004666662","52.8380464017666","53.7484333069674","52.9463138043971","55.1819024702196","58.059917535632","61.7122621854474","66.9553968680125","68.6638085618951","68.4354785278873","69.2489906247444","72.1604288670368","75.4259463455481","76.07758901286","77.2922084357217","79.0867494110092","81.6105668980473","82.0645231276023","81.1597778792498","90.167403357195","88.9538671048574","84.4496325607046","85.7500294020052","87.5511989712707",
"Germany","DEU","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Djibouti","DJI","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","74.6307817934205","","77.8784149322132","78.8402198631202","78.1044145623539","73.1749187069744","74.4724216100586","68.2277750968091","70.6270690816718","69.3929632024352","72.1703445780953","67.3272965430833","63.1559505686397","59.1961153745998","54.6022102868923","53.7006470658488","55.6066709524961","62.2932983547634","69.7072167988537","74.1357186906019","77.592867975766","79.8159317940649","78.3291818465357","80.4738941721765","89.6739655348111","93.5269233579306","81.379142401454","85.7035473731029","60.6806525568338","59.4903174114541","64.8574020514867","65.6530204985804","75.4763016344219","67.5724322631324","69.3320390113449","81.3127120774606","79.3436309398751","74.2811224652688","72.7478140529946","",
"Dominica","DMA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","36.4541489869305","34.9707920661715","52.2417175884401","40.4293449618941","36.6669746643822","39.8089631451732","39.6811488363957","41.5944959178787","39.73582980353","40.3540566676634","46.5423803397194","45.4539062192953","45.8178616945784","50.0384290074652","52.4485978158285","56.1524463573644","52.9347432571049","51.6480576063658","60.0274947720619","59.9586460458456","60.6480208295134","58.7956914911948","62.0914055260955","59.7940964270244","55.6007611244665","61.2207228737266","66.7030015079963","66.8822771491523","71.4849117727759","74.673249720005","77.0831762795153","75.4106788527866","77.2843305774439","78.6756046616684","78.9022130169586","89.7985862992007","88.2939750915626","88.3203280527251","89.7175754804456","90.6160839499009","115.512866027639","105.204178249207","90.4997809715435","97.2665216118755","93.0707309423236","83.0288940717007","78.1113124804791","77.2359709986129",
"Denmark","DNK","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","47.1943461099641","46.6042277756987","45.0792379024806","47.6108586535476","45.8969897451117","44.8397029672216","46.1267608282738","45.8017201496516","46.3226018499463","44.8769186735918","42.4664067375357","41.7737311073962","41.5790994174206","41.0440448686662","39.7614715566724","45.2023795590056","43.6016363383848","42.9542223119587","41.0174731110549","40.6056380957388","42.0937539982793","42.5325277079805","41.3116491446874","47.905088612754","50.811607292174","55.4070958044065","56.5082113426823","57.2146233307209","57.9800585396665","55.6499734813078","56.9014049533473","56.8201859386365","54.3807591884919","64.774774721085","54.5408196059997","55.5112015638776","57.1851190058485","58.0399700185094","57.8932470427943","54.7986310686978","48.6367626704694","48.6714582266551","49.3267602898524","47.3347121633959","46.3458919535647","50.3461916684505","52.956112740985","59.9853357183154","61.8232365766759","67.6193340041992","69.5920858820326","64.1990278045134","63.9771088708753","56.7035750498727","63.2399396916332","67.7979011798909","60.778191262306","61.3442860692224","60.7676551769995","62.6195940268246","68.1024405396096","61.0661007003282","60.5411654108227","64.3488689963959","61.8160918638123",
"Dominican Republic","DOM","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","19.1998895894808","19.3242564365521","16.9882295837884","16.7410732080222","14.3720762843288","22.0425627744623","16.8147169427787","15.63200618477","18.8768418126216","19.2100772043885","19.4567485695052","21.8535853585359","23.1734930059374","25.5531388604572","29.0330519191988","28.5699599911091","26.9201569024421","27.3564997492969","27.3044102737411","26.8242161926238","24.4164583733897","24.2242736037454","24.843360669618","26.0278073010433","25.6771606003105","22.9652014418729","32.5360643844168","30.0313788855363","29.5287742956728","29.9518316703229","29.0651688753712","19.2201890155047","20.7725199851801","22.0398765774202","21.7372363463922","21.8798298927143","23.326262639766","24.2936595703194","25.1631175101779","27.8846877218989","29.0260433233994","36.7515200987417","34.6981132101001","49.332979426785","38.3195380058697","35.5662519266632","32.3700770175984","32.794952585776","30.3614114002226","32.9966527807618","32.4586772089038","32.7955097605702","33.422076654772","34.079255291321","33.3589761623396","34.1435139864913","34.4200197218543","34.9667293791438","33.304176107071","34.2246729187713","42.9163536621918","39.9178527918161","36.5519570748025","38.7078413510242","39.3615869329587",
"Algeria","DZA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","33.1953216485337","34.1448713092265","38.5062142193381","45.1022390425519","53.4222835386647","55.289875095029","54.4530199147167","55.8287128742167","59.8281620667895","59.0119984127216","46.661814513953","54.9243576304404","59.0701695307905","59.7369461825044","64.5176801870692","62.2099467769545","57.5624609008466","57.0292576512859","66.4210042304009","70.9995721921261","72.7641994560201","76.8486054333589","75.7983276404649","79.6713009069283","83.824030833102","72.7963609036179","61.771140409131","49.1113098506207","51.9419948112575","50.1014581091891","45.3186722525255","37.1694457949497","33.0058364834078","36.0814341402831","42.3768223541164","42.2077031731846","37.8297248414823","52.3817644227651","57.8750799363848","58.0159636711519","55.0218644144851","51.8925610676587","54.4649954975876","60.7173627576789","59.7094462183175","66.7819216878756","62.615639276869","62.3509795811349","62.5440245522635","65.5009854719817","70.9674793280753","72.5912032929841","69.8380710329262","71.0633951979821","73.341677611896","71.5054716604823","84.871788930535","79.8260317736638","71.6469589045431","72.3307737196533","75.0696857028063",
"East Asia & Pacific (excluding high income)","EAP","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","27.5578266586644","27.1248384082318","32.1339114778175","34.3933330983257","36.5364777398347","38.76461555835","43.3752773882975","46.8328618710485","50.9593391238661","57.683126032804","60.0796408537096","58.905670713348","62.6315264854593","66.84998748507","71.0896597117406","76.2898261381865","81.6635279197199","81.6513822399718","84.5222986429387","90.062830530093","99.5595038733496","111.148946576493","117.037962081399","117.637099019131","124.448955682717","125.864357285795","130.859770870986","128.691315655023","129.489620968303","133.94873416064","129.154939818294","129.230121857014","151.672666148588","149.809531882893","150.291738959005","156.735177017914","163.328711554182","168.216980198916","178.677376060673","182.63883755005","177.90670535204","173.792322024884","175.381480747309","190.031005363166","185.235732862484","194.010519300636","205.684591237832","210.695720989038",
"Early-demographic dividend","EAR","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","20.9843556162793","20.3762544426616","20.5496100149792","21.0371820605026","21.0205247982331","23.3638023978814","23.9368878002936","24.6932153815344","25.6874698514781","25.8294651712547","26.9241895909657","27.2587473470533","28.7078882189518","28.339749038752","25.416346809642","26.948722479394","28.8262590296247","29.3482888301531","31.504675043905","31.8076327308562","31.2616248666781","33.2381152731387","35.4779892604554","37.9863629757633","37.4885920581376","37.4993249482695","42.6315125951959","41.925765964627","40.2720435761056","39.6926693686886","37.4725554628117","36.3010492973837","36.4372160866365","34.9692691380775","36.7387419252042","37.6117835890763","38.5176959736478","40.587780611809","40.1400834265703","41.9599941829569","39.7326211825592","42.398417573931","44.5527984550236","45.4285020239003","45.0233576451357","45.6161969922128","47.1618363912557","49.0380480113902","48.9116067925576","54.0756047325466","52.7128956591424","51.8134589707665","52.2837545210234","53.6999077137537","55.766609177848","58.5437522785814","59.9920036537344","57.9539358135818","57.3782954914819","59.0571270499836","69.3258161057193","67.0224631753574","","","",
"East Asia & Pacific","EAS","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","53.3495867925904","56.5111376428505","56.5728194286369","","60.6524829657901","60.5516026578108","60.0105014879476","59.1693580145644","80.5949486862826","90.3116997537753","100.95966395096","99.8037166991844","91.9017296646744","97.0410625286912","98.8996525945103","90.7292005056697","100.711686414697","101.316851933792","101.283252738276","105.436812780073","106.148631339775","112.667323065077","114.45943002943","118.222455913002","133.427025163571","143.159615271291","145.65521020145","147.25603304384","145.673288609213","146.684129894294","148.479428732433","156.294556804579","159.117944911366","159.853477380684","156.343087350871","160.815718190295","173.53149631882","182.289302345784","181.871337841698","161.189349017343","161.627894764588","162.771496624061","159.70961082168","156.686432943446","155.458585217896","151.417843405828","153.848395940358","171.855369537134","168.570389803532","171.032306904858","174.358990731544","175.085165016469","177.967884155887","183.974163544906","190.073150751307","186.954458827924","184.246559123163","187.687240679916","205.317543123637","200.769550170362","204.949954898292","211.431708034022","216.263874302819",
"Europe & Central Asia (excluding high income)","ECA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","14.6989720998532","15.2712100139082","14.9439601494396","14.5922746781116","15.934393638171","17.6880222841226","18.4712371946414","19.2542613636364","19.8285714285714","20.8618721461187","22.6732824426845","23.5406185566495","24.8855067449844","25.3824175823832","23.4175070592729","23.0569345330244","22.2847424684008","23.2371485373355","21.1847777988495","19.5088729706634","18.033858448364","22.4883559043159","25.5955376374831","25.0506982697867","25.1328584222466","24.4455841917055","27.8964277114213","","","","","","35.2178011639481","27.8861985317172","28.9215563175873","25.1906060959194","28.0797885455731","27.1406992150585","24.2456207566114","31.6893693984358","29.5943906030821","35.6424731149548","33.0922819853369","31.2583840802582","31.8454419737715","36.4875303172036","39.0563789510284","41.3097759059234","43.4828705414991","47.5656691273931","48.238028108074","46.1389685891297","45.766570747754","46.5777808469988","45.952437074325","47.4787157579032","49.5873117924811","47.6585026448857","46.0225998104561","48.404022725387","55.4026069434786","56.1968494742933","48.721986266032","47.7579503938282","",
"Europe & Central Asia","ECS","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","8.71754082518931","8.39767843193367","10.023925375565","8.68307855160903","8.10446375365603","7.7983485971029","9.24747995783703","10.1701476117118","12.5597504478014","11.7859021309237","11.342992913465","13.6841149335315","14.6943594834558","15.9139718606262","13.9385175718218","12.9388425501915","15.1883793748638","15.1599378682883","14.8188265849335","15.6851341628292","16.1813641997811","14.8081733878603","15.2074526038064","14.3228824358454","17.4032859359011","14.7880656935685","13.2601037082559","13.8026295458132","11.706547928212","10.1594260395624","13.920982233012","13.2360120208729","12.9791725558397","18.1993423267319","21.1128285729422","20.9518042357402","22.8149524757757","22.2925736509208","18.7630942246312","13.1456625643925","21.6446761777991","21.6177136518247","25.1549978028211","25.9100625450344","28.3514751194255","29.6186201100235","29.497177002651","31.3915215103295","31.7120206715018","34.5502787587342","35.4739834890087","35.6943376986956","37.5849613554665","38.911990511496","42.0489528162959","42.2870573611702","49.5926738926826","37.0884180365937","37.7350788960455","41.0318926476983","50.6387503454972","51.002508212564","51.8338318107803","52.2801272287696","57.1217860882173",
"Egypt, Arab Rep.","EGY","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","33.1103222282905","34.5898287758753","35.3733994976414","37.8357594067564","39.0915750915751","37.6031781063783","35.3739827424038","36.1566987533533","37.199684915321","37.0630149187263","32.8804347826087","32.126670023995","34.8975563648495","38.4338253690268","45.0347824129314","45.7882636716542","45.6552217880261","49.9738121048977","53.3450019447686","54.25783231862","66.4233958525592","82.8151422100399","79.2291592447453","82.0195488721805","82.054746835443","82.239946380697","84.1319727891157","87.1425242718446","88.5529220779221","83.2383116883117","86.1250521920668","87.5234666666667","84.5389647735442","85.8077963917526","84.6335428571429","79.7874019607843","78.6414559721011","75.1547574276044","77.0256437021573","76.0433680104031","76.7418994413408","82.3782826874826","87.8365003958828","96.6788502994012","96.6786258633835","97.137842448468","97.3873117113486","96.2064140574651","88.4042515689559","83.1559011993859","80.7455617272054","75.7939119305135","69.7154590593826","74.6118357615808","75.4426483751864","77.9858778916977","98.136132366497","87.6024678721874","77.765221186773","73.4545303449416","79.9747249270848","87.3864940734796","94.3926097523093","87.4174690822081","83.6993696393462",
"Euro area","EMU","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.0030476416511","88.3674787932223","100.945050970801","109.563906186287","145.70622748716","141.148448289645","149.288858550145","150.684574963147","146.144431839004","128.925294827565","129.242450467253","123.909474670668","127.661026774527","141.260074580253","121.515288314383","164.070122155875","144.760470956931","127.475596989338","135.962499560852","176.788918643984","","","","","","","","","","",
"Spain","ESP","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","6.37048057676861","6.27387869811424","6.71153914369904","6.76619843663386","7.7583657917642","8.07685711975755","7.97327071384111","7.66670375874403","8.01160674622645","8.73734573318957","8.40270004027513","8.10075518295137","9.33603862213973","11.4926929142751","11.9751029101633","13.1291512648871","13.7084625485297","14.1192942027185","14.9502406204865","15.461537575777","15.1314559678114","15.6896686402115","16.445874145398","16.9334487749494","19.6647348938402","19.6691992894234","21.0915768804025","20.8429675348632","22.3415785750829","24.5436934366021","27.7334025849098","29.0730965821018","31.7473359103837","26.9223659833398","31.2213293751225","28.4590896726797","27.5373929644706","31.9280497226382","32.7592885788845","34.6504198185551","34.5854779120504","37.1632706542002","44.036796941287","44.8778804423559","45.3530821708908","43.777021964339","42.4864001741599","39.7427532885857","33.9671207502096","","","","","","","","","","","","","","","","",
"European Union","EUU","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","16.3590454128291","16.0808843189451","15.2530475016922","14.8782163105501","15.3383861896672","15.29981258094","15.2948323119598","16.5232605255692","16.641936495932","17.2741467735765","16.5774045674094","17.6107479640741","19.1104062173213","20.0090616632973","19.3187752041277","23.2841985174568","24.4025091940878","27.5783226786609","28.9073292146169","27.3633052691945","28.8648914085523","21.6161134678099","23.2383226180557","30.9121258105112","29.3099966140788","30.878219470701","32.0153936853019","","","","","29.8589874390181","36.9034061701962","33.9224219636767","32.6628149154676","25.1390849872087","22.7007365239821","23.167783859854","24.3035823605629","32.2700825635612","31.211267695825","33.1005915528997","34.5982373052562","35.3318088184914","32.0212447690797","30.6055230060826","31.2122904153963","34.8507785946735","35.3569943441573","40.6009458114646","37.9227562024399","38.9236522461206","40.2796135533217","42.9667835977726","39.7596250082624","42.3177410533766","48.2334570726992","46.4938110422974","35.2756981193082","36.5554038508094","45.2162447775074","35.1608065164064","34.9607735831307","","",
"Finland","FIN","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","29.443487621098","28.2735655737705","33.90953307393","37.3839928057554","32.6455479452055","33.9448621553885","32.7668195718654","32.3271604938272","34.6679221594476","34.0255474452555","36.6460594620104","36.34404898584","31.8329790620813","33.1986666666667","33.7901789135528","30.9594375105553","34.694304511879","35.0071204784962","34.830556207463","33.8760766619827","33.228125","34.0120352074726","37.5860586949695","37.4344075903709","36.9490276511699","39.056030649244","40.6159568659569","45.1398966994205","44.4128898538944","49.460303030303","54.9344760039177","55.8022316776659","54.1789098116947","52.4256107141521","52.8466563210509","49.4424209962507","44.6710630965005","40.8210686558076","39.948401982119","41.9930856870924","44.4657168176502","50.5143273942432","53.9988320664037","54.9281536807228","58.9053852775794","68.1585877604822","72.2557771542802","65.4790014641185","70.1263571777471","67.6410823586535","66.856629131097","67.6528843396108","74.1727541985573","68.9197297147808","73.2870308257235","73.4274552967453","74.0676395921425","72.0751921139217","73.6611064903087","91.0157497742368","109.363078749238","93.6396326674141","90.9830142011819","",
"France","FRA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.6669768697143","46.4891845551301","51.0394852930145","48.5290334901822","49.8849598324706","46.6267247048293","47.8315016460494","41.8374449317409","39.7921387067504","40.6300471203317","39.6281153371458","35.8106490485399","36.9726372654089","37.2433307707421","40.6593869231488","38.3536834037113","38.0283943288438","41.19405210777","45.9547233669089","60.8842889681249","56.3281798250118","66.9424615384615","67.1111420612813","62.8938775510204","63.2078680203046","77.2209500467431","84.8734288931771","","","",
"Gabon","GAB","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","15.5675674329291","15.1769832526514","16.4554168846684","21.2680594589527","16.3300285215775","16.5765765765766","14.9337773069168","14.2065868263473","14.6611756759463","15.3252943051429","15.3742982403803","14.9505233111323","18.5124423963134","16.4667908131595","11.9273607748184","15.4543685121107","18.551383674037","19.3197623877137","21.0754821958457","19.0552280484021","16.9193762441521","16.8885183420557","16.9152998570002","18.351930666254","17.6355224264233","20.4983005664778","23.4684822261814","24.4063672186929","21.1203046778247","19.1243728940472","16.3385165987906","18.8122826320151","16.3118641319768","15.5019466436728","14.0101531115392","14.5022624434389","14.4457909914859","15.0597278955325","17.3756143667297","15.5283873214908","14.6141289285516","14.9309274080002","15.5400858029116","14.9614060138191","15.1275938784615","16.276362896511","17.4254300235645","16.9536460055297","16.1294990713945","20.3295668434207","19.6607552438889","20.7023005295064","22.2869719996744","24.9315584459845","23.4701903743794","24.8968844551111","24.4547104671564","19.3624163679485","23.8697156154116","22.9275910548301","","","","","",
"United Kingdom","GBR","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","39.8432422099025","38.5557356383937","36.1270979081228","36.8850072780204","35.6645015867367","35.5661881977671","34.552300391995","36.23046875","35.4231625835189","33.7956189337894","32.9599089089273","33.3848176141965","38.1858524113204","42.1698857419141","42.4446888856129","36.6976590954847","34.5623792970259","32.4799755994059","32.0393005372139","30.4539950697805","30.7642628251274","34.7901220803835","36.0898736152286","36.3203209897183","37.7044266254691","38.1701293898246","43.4692221266308","74.0602897152194","77.000259932652","83.5431553082724","84.9601980271995","82.0672689616431","56.4625020456135","56.1429859240901","57.4022136458059","60.4050032576349","64.7478606978295","77.5617916834923","89.4965553364493","89.4239912273975","94.1291044667645","98.3795975168719","99.3650535193157","103.300634012909","107.930974258243","116.192540620226","125.972291476171","139.033507549023","158.753953313253","163.239403460617","163.447112536883","151.148329613839","147.76817823104","145.145350114963","135.302828035766","134.09082726352","140.27545069528","145.286777988957","148.023745716219","140.670149033918","163.893698365475","165.529666579155","162.626364178991","147.557654678674","143.878983749148",
"Georgia","GEO","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.73874480486522","6.82298668734652","8.27364723704143","7.44493518647578","7.95279730802477","10.3824117092221","11.2276120007492","11.9408294796137","12.7932612300183","15.6164600520453","16.8791113508153","20.3031179639833","24.1197213823188","23.1807163672451","26.4850823519605","27.9877592941675","27.1955909160269","28.3318599540836","33.75872949764","35.2746860423388","37.9772432557601","43.4618553880666","44.0357692307692","45.7059549521753","49.0289285283353","61.0166703488722","55.7378219484882","51.5809868240461","53.4010648155205","53.8142852201641",
"Ghana","GHA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","18.4004602991945","18.7096774193548","20.3039513677812","19.5454545454545","23.8511326860841","20.4979536152797","20.7707509881423","21.2227393617021","20.69","19.4137931034483","18.9079238601151","18.986","23.7179396092362","22.6652385032848","21.5671673819742","26.2371758470566","29.1132393502911","27.2834363522351","24.4583531878395","21.0548862589469","18.5535097545039","16.5651006526588","17.1649026616233","11.3049913604799","11.8133064262773","13.6185023670157","13.5145377429883","14.2050938337802","14.746060677552","16.9169934815772","14.1420904200405","15.5627800944911","20.5258743254694","19.8354562123912","22.5131258405379","21.6429944399293","20.5961071375025","23.8419648702651","22.8573763581591","24.0928291330063","28.1661733054676","31.4453255740362","34.1082281365568","31.0459269884883","32.7225904303127","32.1100295243883","22.7692547025883","25.7168116882847","27.461460329864","28.247021571746","29.619193066523","30.5490058881024","30.3617418407418","21.9527563428547","23.642550556526","25.6702732096289","26.2807758335841","25.4883349966688","25.1273803325435","26.3917474285807","30.8173156252875","31.7346169321872","31.4880169437337","29.9421010524738","",
"Gibraltar","GIB","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.2921554718551","5.95083218930435","6.90944097788192","6.32607530563365","6.35037430015957","6.20023128057436","6.8692443560679","6.8401762130453","","8.01144783813217","8.5716782684984","9.71290979930097","11.021339930126","12.6123382606261","12.8183630257453","17.896869072834","12.9341619843047","14.7319989040666","17.3685682276753","26.4414189306179","27.1582272469189","20.8562545393659","21.8121076079985","23.3998284741696","24.864755901011","23.9664159402978","23.0186101452472","22.2025102729177","23.7123650389657","26.6763675672451","24.5169439599196","","","",
"Gambia, The","GMB","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","17.9354021532616","17.2928821470245","18.6938775510204","17.8002125398512","17.7787976135842","16.9956331877729","22.8378378378378","30.046875","25.777913361806","23.0060024009604","28.0015907082136","19.4062784126706","25.0223214285714","21.014290433397","21.8606945916352","25.1869035451382","25.6787679528491","28.5795403800532","26.7117684078036","29.2337448091473","21.4405724953329","22.0098667350077","22.034713099863","22.1001080407441","20.6576480269643","10.7610676072524","11.6201286275464","12.0979229760388","11.1987945979985","12.1960209235368","11.6456005227025","14.5180162436799","14.6656020115126","15.8371705771847","19.8005135837806","21.9530369649078","27.8064606875408","32.8986293120564","19.3787214454149","20.5956797970838","25.8918162855536","25.6959111443614","27.8833287099057","28.7203048605845","30.2487862417886","35.0121722998102","34.3647140810726","36.1417430773726","37.9790482812269","","","38.2839721428451","39.4720955129567","44.4200035932423","52.9393661119146","57.0207937608353","53.5153549214281","48.2670647704501","",
"Guinea-Bissau","GNB","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","6.92405158977077","9.03559049942301","8.33762834543134","5.42698376365378","26.4926746884043","4.90376077835083","6.20010478954192","5.72240454353908","6.68096672912318","6.32263978698623","6.03443485654017","9.2662709227379","9.62149879975614","11.4305261095372","23.5804716142607","18.7833196997195","22.0397577912881","9.43269346242573","14.0017049770923","15.1067439123063","16.0297457248346","18.6695106273411","20.5487991421485","22.3638014224458","24.0611595441454","29.8702392273268","28.7606814774351","29.5202357738202","42.9431625298517","44.9387451635836","45.3705593034327","40.3241926894459","42.2862285544659","39.3129379217763","41.1973874759399","46.3290246551178","43.5494461951544","39.2031020871167","40.8354935510126",
"Equatorial Guinea","GNQ","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","32.148980007319","39.8143148035975","33.6281904928414","18.7082126131257","27.9960153533799","12.3991980414915","10.6656500600727","12.1915351252052","8.41041233967392","13.8667233537698","16.3263272854262","13.8802666069405","6.98817305200954","9.53368104672642","9.19456136167528","6.43283449739388","5.73547327817735","7.53193274211684","10.534956307168","8.67977980444367","6.38958093436903","5.92029022328923","6.99603968549037","6.4761202007167","10.0057511930449","11.2483528533962","9.02170278597333","12.6765986227562","14.1967346403369","12.0500403280886","15.4449664033497","14.2763501829348","12.7319433307131","12.3029314380312","12.4655114591842","13.8373256564558","11.5587667261986","11.1871437354686","13.8767315894583","",
"Greece","GRC","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","46.5029327795385","45.0282217993783","44.7004633902154","43.733246612476","45.2049312044689","40.2800796453029","36.6305532410607","37.7709123487139","39.1313712259678","44.8076434622082","43.6750586112586","48.616243031974","45.8552294423048","48.2784786316122","47.0418989656132","48.6389839810507","60.0101925551311","64.3075618770021","67.514158766349","69.2220884058309","71.2722625601725","70.3832608892289","74.1122629166653","78.1745456477432","86.7302172012184","92.3404264156993","89.5681048224543","106.225125279716","85.7807415867945","87.349443713458","90.2366289719078","87.1066983245366","96.3978312982246","99.472541575558","98.852961610179","91.4250651426762","90.0571055821276","88.3850844158283","86.7217079259413","85.0922576166172","82.7318341092668","87.2179276023228","82.1403261496577","94.3763313760777","95.1543333250868","95.3143444975535","89.8800591055998","92.7402140290357",
"Greenland","GRL","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
